id,weight,region,type,tenure,income,hardships,gender,move_date,pretenure,forced_move,move_to_buy
45284,374.346,Vancouver,06,rented,44000,difficult,male,5-10,rent,no,no
45299,37.415,Other CMA,03,rented,19000,difficult,female,3-4,rent,no,no
45314,771.675,Non CMA,03,owned,140000,easy,female,10+,rent,no,yes
45326,100.655,Other CMA,06,rented,35000,difficult,male,5-10,rent-free,no,no
45337,263.002,Vancouver,05,rented,97500,very easy,male,2-3,rent,no,no
45426,179.012,Vancouver,03,rented,95000,difficult,female,10+,rent,no,no
45443,260.64,Vancouver,06,owned,48000,neither,female,5-10,own,no,no
45450,1341.63,Vancouver,04,rented,155000,neither,female,10+,rent,no,no
45452,365.785,Vancouver,06,rented,32000,neither,male,10+,rent,no,no
45463,308.916,Other CMA,06,rented,105000,neither,male,<1,rent,yes,no
45481,14.375,Non CMA,03,rented,87500,neither,male,5-10,own,no,no
45501,761.914,Non CMA,06,owned,135000,easy,male,1-2,own,no,no
45503,33.717,Other CMA,06,rented,20000,neither,female,5-10,rent,no,no
45512,390.62,Vancouver,06,owned,50000,difficult,female,5-10,rent,yes,no
45522,265.954,Vancouver,06,rented,77500,easy,male,10+,own,no,no
45545,17.174,Non CMA,02,rented,27000,difficult,female,5-10,own,no,no
45549,648.95,Vancouver,04,owned,165000,very difficult,female,3-4,own,no,no
45562,402.705,Vancouver,03,rented,125000,difficult,female,5-10,rent,no,no
45564,11.5,Non CMA,01,rented,17500,neither,female,3-4,rent-free,no,no
45569,15.516,Non CMA,06,rented,18500,difficult,male,5-10,own,no,no
45579,213.123,Non CMA,01,rented,110000,neither,male,10+,rent,no,no
45613,1124.727,Non CMA,03,rented,185000,neither,female,5-10,own,no,no
45617,33.948,Non CMA,01,rented,250000,easy,male,2-3,rent,yes,no
45634,594.792,Other CMA,04,rented,52500,neither,female,<1,rent,yes,no
45636,290.488,Other CMA,04,owned,55000,neither,female,10+,rent,no,yes
45639,12.252,Non CMA,03,rented,28000,easy,female,10+,rent,no,no
45645,456.268,Non CMA,01,owned,175000,difficult,male,4-5,own,no,no
45655,83.582,Other CMA,06,rented,21000,easy,female,10+,rent,no,no
45656,90.333,Other CMA,05,owned,72500,difficult,female,3-4,rent,no,yes
45665,14.046,Non CMA,03,rented,20000,neither,male,3-4,rent,no,no
45666,344.859,Vancouver,06,rented,24000,neither,male,5-10,rent,no,no
45667,349.74,Non CMA,01,rented,100000,easy,female,5-10,rent,no,no
45704,120.544,Vancouver,05,rented,25000,very difficult,female,10+,rent,no,no
45709,221.276,Other CMA,03,owned,65000,easy,male,10+,own,no,no
45714,57.129,Non CMA,01,owned,40000,difficult,female,10+,rent-free,no,no
45717,135.724,Non CMA,04,rented,39000,easy,male,4-5,rent,yes,no
45719,33.298,Other CMA,03,rented,37000,neither,female,10+,rent,no,no
45721,909.155,Vancouver,01,owned,140000,neither,female,3-4,own,no,no
45726,137.453,Other CMA,02,owned,85000,neither,male,1-2,rent,no,yes
45739,256.127,Non CMA,01,owned,140000,easy,male,10+,own,no,no
45748,94.809,Other CMA,06,rented,23000,easy,male,10+,own,no,no
45755,41.47,Non CMA,06,rented,22000,very easy,female,10+,rent,no,no
45765,41.131,Non CMA,01,owned,32000,easy,male,10+,own,no,no
45767,67.694,Non CMA,04,rented,80000,easy,female,2-3,rent,no,no
45770,240.326,Other CMA,01,owned,180000,difficult,female,2-3,own,no,no
45771,169.408,Non CMA,06,rented,75000,difficult,female,2-3,own,no,no
45775,54.449,Other CMA,05,rented,95000,neither,female,10+,rent,no,no
45778,156.856,Vancouver,06,owned,195000,neither,female,10+,rent,no,yes
45781,686.485,Non CMA,01,owned,72500,easy,female,4-5,own,no,no
45792,52.016,Other CMA,05,rented,40000,difficult,female,10+,own,no,no
45797,10.399,Non CMA,01,rented,17500,difficult,female,5-10,rent,no,no
45803,161.135,Non CMA,06,rented,38000,easy,female,10+,rent,no,no
45828,479.71,Vancouver,04,rented,90000,very difficult,female,5-10,rent,no,no
45829,15.516,Non CMA,03,rented,19500,easy,male,3-4,rent,no,no
45837,881.609,Vancouver,05,owned,29000,easy,male,5-10,own,no,no
45857,179.643,Vancouver,03,rented,18500,difficult,male,10+,rent,no,no
45881,659.727,Vancouver,03,owned,110000,neither,male,4-5,own,no,no
45888,422.75,Vancouver,06,rented,1550,very difficult,male,2-3,rent,no,no
45900,87.119,Other CMA,06,rented,30000,difficult,female,10+,rent,no,no
45937,241.13,Vancouver,05,rented,77500,easy,male,5-10,rent,no,no
45945,145.726,Non CMA,01,owned,205000,easy,male,5-10,own,no,yes
45959,186.653,Other CMA,01,owned,135000,very easy,female,5-10,own,no,no
45967,36.336,Other CMA,06,rented,62500,neither,female,<1,rent,no,no
45982,261.213,Other CMA,06,owned,165000,easy,male,10+,own,no,no
45991,208.156,Vancouver,06,rented,87500,very difficult,male,3-4,rent,yes,no
46002,78.132,Non CMA,03,rented,36000,neither,female,1-2,rent,yes,no
46011,106.237,Other CMA,06,rented,25000,difficult,male,10+,rent,no,no
46026,311.89,Vancouver,06,rented,65000,easy,male,10+,rent,yes,no
46061,277.045,Vancouver,06,owned,115000,very easy,female,2-3,rent,no,yes
46094,10.116,Non CMA,03,rented,21000,easy,female,5-10,own,no,no
46096,197.776,Vancouver,05,rented,32000,difficult,female,5-10,rent-free,no,no
46102,1173.026,Vancouver,06,owned,49000,neither,male,2-3,rent-free,no,yes
46110,212.48,Non CMA,06,rented,42000,difficult,male,2-3,rent,no,no
46112,57.985,Non CMA,01,owned,145000,difficult,female,<1,rent,no,yes
46127,170.935,Other CMA,04,owned,190000,neither,female,10+,own,no,no
46151,675.636,Non CMA,01,owned,28000,neither,female,10+,rent,no,yes
46152,528.367,Vancouver,01,owned,75000,easy,male,4-5,own,no,no
46176,675.636,Non CMA,01,owned,18500,neither,female,10+,own,no,no
46183,152.733,Vancouver,05,rented,27000,easy,male,10+,rent,no,no
46205,272.94,Other CMA,01,owned,170000,easy,female,3-4,own,no,no
46236,265.269,Other CMA,03,owned,115000,neither,male,1-2,own,no,no
46249,819.924,Non CMA,01,owned,185000,easy,male,5-10,own,no,no
46253,40.67,Non CMA,06,rented,29000,difficult,male,5-10,rent,yes,no
46259,235.167,Vancouver,06,rented,14500,neither,male,10+,rent-free,no,no
46269,433.278,Vancouver,01,owned,175000,easy,male,10+,own,no,no
46273,300.439,Other CMA,03,owned,160000,neither,female,3-4,rent,no,yes
46280,203.814,Other CMA,04,owned,135000,easy,male,5-10,own,no,yes
46290,63.284,Other CMA,06,owned,47000,difficult,male,3-4,rent,no,no
46294,763.977,Vancouver,04,owned,105000,neither,female,10+,rent-free,no,no
46296,98.483,Non CMA,03,owned,57500,easy,male,5-10,rent-free,no,yes
46300,87.058,Other CMA,06,rented,100000,easy,female,2-3,rent,no,no
46338,11.801,Non CMA,06,rented,26000,neither,female,5-10,rent,no,no
46340,357.29,Non CMA,01,owned,46000,neither,male,10+,own,no,no
46360,346.495,Other CMA,03,owned,110000,easy,male,3-4,rent,no,no
46364,906.102,Vancouver,03,owned,75000,very easy,female,2-3,own,no,no
46369,557.307,Vancouver,05,owned,210000,very easy,female,5-10,rent,no,yes
46374,434.968,Non CMA,01,owned,80000,very easy,female,2-3,own,no,no
46377,148.523,Non CMA,01,rented,150000,very easy,male,10+,rent,yes,no
46383,566.379,Non CMA,01,owned,95000,neither,male,10+,own,no,yes
46387,605.913,Vancouver,01,owned,145000,neither,male,3-4,own,no,no
46417,317.04,Vancouver,05,rented,140000,neither,male,1-2,rent,no,no
46421,868.894,Vancouver,05,owned,105000,difficult,male,5-10,rent,no,yes
46425,233.648,Vancouver,06,rented,110000,neither,male,<1,rent,no,no
46426,78.663,Other CMA,06,rented,15000,neither,male,2-3,rent,no,no
46428,546.782,Vancouver,05,rented,92500,easy,female,1-2,rent,no,no
46434,778.947,Vancouver,01,owned,7250,very easy,female,10+,rent,no,yes
46436,68.519,Other CMA,01,owned,130000,difficult,female,5-10,rent,no,yes
46461,13.534,Non CMA,06,rented,20000,neither,female,<1,own,no,no
46467,537.203,Non CMA,01,owned,40000,difficult,female,10+,rent,no,no
46491,73.909,Other CMA,06,owned,57500,neither,male,10+,own,no,no
46497,139.985,Non CMA,04,owned,145000,easy,female,10+,own,no,no
46498,100.9,Other CMA,06,rented,77500,neither,female,3-4,rent,no,no
46499,149.072,Vancouver,06,rented,18500,neither,female,5-10,rent,no,no
46508,515.364,Vancouver,03,owned,72500,neither,female,5-10,own,no,yes
46516,12.252,Non CMA,03,rented,20000,easy,female,5-10,rent,no,no
46517,530.336,Non CMA,03,owned,92500,easy,male,2-3,own,yes,no
46518,143.105,Vancouver,06,rented,20000,easy,female,5-10,rent,no,no
46522,801.903,Vancouver,01,owned,180000,neither,male,10+,own,no,no
46543,175.002,Other CMA,01,owned,18000,neither,male,3-4,rent,no,yes
46546,178.552,Vancouver,05,rented,9750,neither,male,10+,rent,yes,no
46555,307.422,Vancouver,05,rented,85000,difficult,female,4-5,rent-free,no,no
46579,922.368,Vancouver,04,owned,125000,neither,male,10+,own,no,no
46581,157.056,Other CMA,01,owned,200000,very easy,male,10+,own,no,no
46597,628,Vancouver,01,owned,140000,easy,male,10+,rent,no,yes
46623,77.63,Other CMA,04,owned,150000,very easy,male,10+,own,no,no
46649,330.851,Vancouver,06,rented,65000,neither,female,2-3,rent,no,no
46654,99.746,Vancouver,06,rented,92500,neither,male,10+,rent,no,no
46680,1412.429,Vancouver,06,owned,70000,neither,male,1-2,rent,yes,no
46685,873.907,Non CMA,03,rented,46000,easy,female,1-2,rent,no,no
46688,328.887,Vancouver,06,rented,75000,easy,female,3-4,rent,no,no
46697,556.868,Non CMA,01,owned,130000,easy,male,5-10,own,no,no
46711,328.906,Vancouver,01,owned,16000,easy,male,10+,own,no,no
46716,285.624,Other CMA,03,owned,100000,difficult,male,1-2,own,no,yes
46720,493.853,Vancouver,05,owned,72500,neither,female,2-3,rent,no,yes
46742,463.225,Vancouver,01,owned,67500,neither,female,2-3,rent,no,no
46749,62.073,Non CMA,06,rented,100000,difficult,female,2-3,rent,yes,no
46757,169.098,Other CMA,06,rented,60000,difficult,male,5-10,rent,no,no
46758,151.094,Other CMA,01,owned,67500,neither,male,5-10,own,no,no
46766,717.6,Vancouver,05,owned,1650,easy,female,2-3,own,no,no
46773,19.857,Other CMA,06,rented,105000,neither,male,5-10,rent,no,no
46781,243.394,Non CMA,01,owned,85000,very easy,male,10+,rent-free,no,no
46832,336.192,Vancouver,02,owned,75000,neither,female,5-10,own,no,no
46843,96.193,Other CMA,02,rented,87500,difficult,female,2-3,rent,yes,no
46866,199.048,Vancouver,03,rented,37000,difficult,male,5-10,rent,no,no
46879,472.317,Vancouver,06,rented,26000,very difficult,male,5-10,rent,no,no
46884,139.015,Vancouver,06,rented,80000,difficult,female,2-3,rent,no,no
46893,67.214,Other CMA,01,owned,125000,difficult,female,<1,rent,no,yes
46894,37.637,Non CMA,01,owned,67500,easy,female,10+,own,no,no
46905,76.42,Non CMA,01,owned,2100,neither,male,10+,own,no,no
46920,624.557,Vancouver,01,rented,24000,very difficult,female,5-10,rent,no,no
46924,75.321,Other CMA,04,rented,80000,difficult,female,10+,rent,no,no
46951,675.636,Non CMA,01,owned,62500,easy,female,5-10,rent,no,no
46973,526.104,Non CMA,01,owned,48000,very difficult,female,3-4,own,no,no
46976,193.765,Other CMA,06,owned,13000,neither,male,5-10,rent,no,no
46978,869.362,Non CMA,01,owned,52500,difficult,female,5-10,rent,yes,no
46981,1564.146,Vancouver,06,owned,26000,neither,male,4-5,rent,no,no
46983,1105.416,Non CMA,01,owned,220000,neither,male,2-3,own,no,no
46987,338.911,Non CMA,01,owned,95000,neither,male,2-3,own,no,no
46990,102.081,Vancouver,05,rented,49000,neither,female,2-3,rent,no,no
46992,41.106,Other CMA,06,rented,29000,difficult,female,5-10,rent,no,no
47005,788.679,Vancouver,04,owned,33000,neither,male,10+,own,no,no
47026,134.134,Vancouver,03,rented,57500,neither,female,<1,rent,no,no
47033,218.409,Other CMA,01,owned,145000,neither,female,10+,own,no,no
47035,72.84,Other CMA,02,rented,230000,difficult,female,3-4,rent,yes,no
47041,411.266,Non CMA,01,owned,120000,easy,female,5-10,rent,no,yes
47045,68.58,Other CMA,01,owned,135000,difficult,male,1-2,rent,no,yes
47053,30.414,Non CMA,06,rented,19500,neither,female,5-10,rent,yes,no
47059,43.186,Non CMA,01,rented,135000,neither,female,2-3,own,no,no
47065,931.936,Vancouver,05,owned,24000,neither,female,10+,own,no,no
47078,221.276,Other CMA,01,owned,92500,easy,female,10+,own,no,no
47080,126.312,Non CMA,06,rented,18500,neither,female,5-10,own,no,no
47083,285.319,Other CMA,01,owned,100000,neither,male,1-2,rent,no,yes
47091,184.013,Vancouver,01,owned,170000,easy,female,10+,rent,no,no
47094,268.378,Non CMA,02,rented,90000,difficult,male,2-3,own,no,no
47096,235.167,Vancouver,06,rented,16000,difficult,male,4-5,rent,yes,no
47099,89.942,Other CMA,06,rented,82500,very easy,male,2-3,own,no,no
47100,35.479,Other CMA,03,owned,115000,difficult,female,5-10,rent,no,yes
47117,695.324,Vancouver,01,owned,85000,difficult,female,5-10,own,no,no
47121,62.909,Other CMA,05,rented,70000,neither,male,<1,rent,no,no
47122,276.144,Vancouver,05,rented,105000,very difficult,male,2-3,rent,no,no
47127,332.133,Vancouver,06,owned,38000,easy,male,10+,rent,no,yes
47145,385.997,Vancouver,06,owned,1250000,difficult,male,10+,own,no,no
47146,276.366,Other CMA,06,owned,80000,neither,male,3-4,own,no,no
47151,14.121,Non CMA,06,rented,20000,easy,male,10+,rent,no,no
47156,178.552,Vancouver,05,rented,27000,difficult,male,3-4,rent,no,no
47203,238.73,Other CMA,06,rented,55000,easy,male,3-4,rent,no,no
47209,246.913,Vancouver,01,owned,39000,easy,female,10+,own,no,no
47213,177.701,Non CMA,06,rented,77500,difficult,male,<1,rent,no,no
47214,51.501,Other CMA,06,rented,42000,neither,female,4-5,rent,no,no
47231,192.634,Non CMA,03,rented,65000,very difficult,male,5-10,rent,no,no
47239,338.134,Vancouver,01,rented,390000,difficult,male,10+,rent,no,no
47247,865.599,Vancouver,04,owned,75000,neither,male,10+,own,no,no
47252,308.509,Other CMA,01,owned,185000,easy,female,3-4,own,no,no
47260,276.619,Other CMA,01,owned,67500,neither,male,1-2,rent,no,no
47272,211.974,Non CMA,06,owned,26000,neither,male,4-5,own,no,no
47303,24.728,Non CMA,06,rented,72500,difficult,male,5-10,rent,no,no
47307,863.618,Vancouver,01,owned,145000,neither,female,3-4,rent,no,yes
47333,528.335,Vancouver,06,rented,52500,very difficult,female,3-4,rent,no,no
47334,92.545,Vancouver,03,rented,97500,very easy,female,10+,rent,yes,no
47368,14.121,Non CMA,06,rented,19000,very difficult,male,5-10,rent,no,no
47382,82.249,Other CMA,06,owned,100000,neither,male,1-2,rent,no,no
47392,150.046,Vancouver,05,rented,32000,very difficult,female,5-10,own,no,no
47411,474.486,Vancouver,05,rented,6500,difficult,female,3-4,rent,no,no
47421,168.719,Vancouver,05,rented,21000,easy,male,5-10,rent,no,no
47429,26.833,Non CMA,03,rented,40000,difficult,male,10+,own,no,no
47447,1130.978,Vancouver,04,owned,30000,easy,male,10+,own,no,no
47462,204.517,Vancouver,06,rented,175000,neither,female,5-10,rent,yes,no
47503,407.467,Vancouver,06,rented,46000,difficult,male,3-4,rent,no,no
47506,625.798,Non CMA,01,owned,41000,easy,female,10+,own,no,no
47510,306.374,Other CMA,01,owned,19000,easy,female,3-4,rent-free,no,yes
47512,805.946,Vancouver,01,owned,120000,neither,male,3-4,rent,no,no
47546,283.85,Other CMA,01,owned,30000,difficult,female,10+,own,no,no
47551,33.717,Other CMA,06,rented,15000,neither,female,10+,rent,no,no
47552,627.668,Non CMA,01,owned,35000,neither,female,5-10,rent,no,no
47556,140.675,Non CMA,06,rented,145000,very easy,male,2-3,own,no,no
47566,160.63,Non CMA,01,rented,29000,neither,male,4-5,rent,no,no
47568,177.572,Non CMA,01,owned,35000,very difficult,male,10+,own,no,no
47584,1128.146,Non CMA,01,rented,2100,very easy,male,1-2,rent,yes,no
47590,633.012,Non CMA,01,owned,100000,neither,female,5-10,own,no,no
47594,160.331,Non CMA,01,rented,45000,neither,female,1-2,rent,no,no
47611,295.839,Non CMA,02,owned,130000,very easy,male,4-5,own,no,no
47614,330.387,Other CMA,01,owned,175000,neither,male,<1,own,no,no
47616,1336.446,Vancouver,01,rented,135000,neither,male,2-3,rent,yes,no
47617,45.75,Non CMA,06,rented,75000,neither,female,<1,rent,no,no
47622,80.188,Other CMA,01,owned,33000,very easy,female,4-5,own,no,no
47635,35.941,Other CMA,06,rented,16500,neither,female,1-2,rent,no,no
47641,839.907,Vancouver,01,owned,72500,difficult,male,2-3,own,yes,no
47650,625.798,Non CMA,01,owned,87500,easy,male,10+,rent,no,yes
47671,194.601,Other CMA,01,owned,240000,easy,male,5-10,rent,no,yes
47701,868.988,Non CMA,01,owned,30000,neither,male,10+,rent,no,yes
47702,81.019,Other CMA,01,owned,180000,neither,female,<1,rent,no,yes
47706,224.029,Other CMA,01,owned,650000,very easy,female,<1,own,no,no
47733,155.448,Vancouver,03,rented,85000,very difficult,male,1-2,rent,yes,no
47738,205.127,Other CMA,01,owned,115000,neither,female,<1,own,no,no
47772,218.923,Vancouver,01,owned,165000,neither,female,5-10,own,no,no
47774,651.776,Vancouver,01,owned,180000,neither,male,10+,own,no,no
47777,305.96,Other CMA,03,owned,48000,difficult,female,4-5,rent-free,no,yes
47780,952.227,Vancouver,06,owned,75000,easy,male,2-3,rent,no,yes
47783,106.137,Other CMA,01,owned,280000,neither,male,10+,own,no,no
47788,438.375,Non CMA,01,rented,92500,easy,male,10+,rent,no,no
47796,216.175,Vancouver,04,owned,32000,neither,female,10+,rent,no,yes
47816,194.442,Other CMA,06,rented,38000,easy,male,4-5,rent,no,no
47833,46.013,Other CMA,03,rented,16500,difficult,female,<1,rent,no,no
47871,138.721,Vancouver,03,rented,75000,easy,male,3-4,rent,no,no
47872,389.676,Non CMA,02,owned,95000,neither,male,10+,rent,no,yes
47883,136.808,Vancouver,06,rented,48000,neither,male,5-10,rent,no,no
47885,300.348,Other CMA,01,owned,80000,neither,female,5-10,own,no,no
47900,59.938,Other CMA,05,rented,29000,difficult,female,2-3,rent,no,no
47910,195.95,Other CMA,01,owned,41000,neither,male,10+,own,no,no
47973,734.465,Non CMA,01,owned,260000,neither,female,5-10,own,no,no
47985,343.856,Other CMA,03,owned,62500,neither,female,4-5,rent,no,yes
47995,190.832,Other CMA,06,rented,72500,neither,male,2-3,rent,no,no
48032,444.809,Vancouver,05,rented,62500,neither,male,10+,rent-free,no,no
48061,318.648,Non CMA,01,owned,115000,neither,female,10+,rent,no,yes
48063,217.628,Other CMA,01,owned,180000,neither,female,5-10,own,no,no
48074,130.835,Vancouver,01,owned,125000,neither,male,5-10,rent,no,yes
48086,150.046,Vancouver,05,rented,20000,very easy,female,4-5,rent,no,no
48105,197.776,Vancouver,06,rented,29000,neither,female,4-5,rent,no,no
48119,238.538,Other CMA,06,owned,50000,neither,female,2-3,own,no,no
48132,479.811,Non CMA,01,owned,125000,neither,female,1-2,own,no,no
48144,106.924,Non CMA,02,owned,90000,easy,female,10+,own,no,no
48157,1724.045,Vancouver,04,owned,105000,neither,male,5-10,rent,no,yes
48159,228.733,Other CMA,01,owned,115000,neither,female,10+,own,no,no
48166,188.77,Other CMA,06,rented,40000,easy,male,5-10,rent-free,no,no
48173,149.859,Non CMA,01,owned,140000,easy,female,10+,own,no,no
48203,111.25,Non CMA,01,owned,77500,easy,male,4-5,own,no,no
48210,730.734,Vancouver,01,owned,150000,neither,male,10+,own,no,no
48238,242.027,Other CMA,06,rented,65000,very difficult,female,1-2,rent,no,no
48241,346.303,Non CMA,01,owned,57500,neither,male,5-10,own,no,no
48248,65.002,Non CMA,01,rented,15000,very difficult,female,10+,rent,no,no
48268,807.138,Vancouver,01,owned,260000,easy,female,5-10,own,no,no
48274,296.802,Vancouver,06,rented,60000,neither,male,5-10,rent,no,no
48276,755.192,Vancouver,01,owned,50000,very easy,male,10+,own,no,no
48321,50.105,Non CMA,01,owned,17500,neither,female,3-4,own,no,no
48331,108.31,Vancouver,05,rented,77500,neither,female,10+,rent,no,no
48337,347.469,Vancouver,06,rented,16500,easy,female,5-10,rent,no,no
48341,38.799,Non CMA,06,rented,20000,difficult,female,3-4,rent,yes,no
48348,182.673,Other CMA,01,owned,170000,neither,female,10+,own,no,no
48360,42.935,Other CMA,04,owned,135000,neither,female,3-4,rent,no,yes
48368,80.698,Other CMA,06,owned,72500,neither,female,3-4,rent,no,yes
48376,384.351,Vancouver,05,rented,42000,very difficult,female,5-10,rent,no,no
48377,558.128,Vancouver,01,owned,87500,easy,female,10+,own,no,no
48378,158.936,Other CMA,01,owned,70000,easy,female,10+,rent,no,yes
48396,15.516,Non CMA,06,rented,20000,easy,male,4-5,rent,no,no
48421,95.785,Other CMA,04,rented,48000,difficult,male,5-10,rent,no,no
48425,451.222,Vancouver,04,rented,44000,very difficult,female,1-2,rent,yes,no
48434,855.407,Vancouver,05,owned,150000,neither,male,5-10,rent,no,yes
48444,797.175,Vancouver,06,owned,46000,very easy,female,10+,own,no,no
48448,143.63,Vancouver,04,rented,13500,neither,female,10+,rent,yes,no
48452,508.874,Other CMA,04,rented,37000,neither,male,5-10,rent,yes,no
48463,181.611,Other CMA,03,owned,120000,difficult,male,2-3,own,no,no
48484,740.833,Vancouver,06,owned,92500,very difficult,male,5-10,own,no,no
48494,87.73,Other CMA,06,owned,145000,neither,female,3-4,rent,no,yes
48496,139.454,Other CMA,06,rented,37000,neither,male,<1,rent,no,no
48499,279.99,Non CMA,01,owned,72500,very difficult,female,10+,own,no,no
48528,434.968,Non CMA,01,owned,100000,easy,female,10+,own,no,no
48556,218.417,Other CMA,01,owned,210000,neither,male,10+,own,no,no
48565,66.914,Other CMA,03,owned,52500,easy,female,10+,own,no,yes
48572,103.216,Other CMA,06,rented,155000,difficult,female,3-4,rent,no,no
48576,576.723,Vancouver,01,owned,165000,very easy,female,5-10,own,no,no
48588,121.5,Vancouver,03,rented,55000,neither,male,10+,rent,no,no
48614,260.64,Vancouver,05,owned,85000,very easy,female,10+,own,no,no
48620,77.141,Other CMA,03,owned,80000,neither,female,4-5,own,no,no
48677,89.942,Other CMA,05,rented,67500,neither,male,10+,rent,yes,no
48687,165.051,Vancouver,01,owned,140000,neither,male,10+,rent-free,no,no
48689,171.546,Other CMA,01,owned,190000,difficult,female,10+,rent,no,yes
48701,151.39,Other CMA,05,rented,52500,difficult,female,2-3,rent,no,no
48710,78.434,Other CMA,04,rented,100000,difficult,male,<1,own,no,no
48717,268.814,Other CMA,01,owned,26000,neither,female,10+,own,no,no
48722,29.097,Non CMA,01,owned,62500,neither,male,5-10,rent,no,no
48730,38.799,Non CMA,06,rented,23000,difficult,female,1-2,rent,no,no
48739,206.71,Vancouver,01,rented,175000,neither,female,5-10,rent,no,no
48740,465.261,Vancouver,01,owned,200000,neither,female,5-10,own,no,no
48755,127.622,Vancouver,06,rented,65000,neither,female,10+,rent,no,no
48767,357.29,Non CMA,01,owned,90000,easy,female,10+,own,no,no
48780,36.339,Non CMA,06,rented,11000,very difficult,male,5-10,rent-free,no,no
48791,1089.304,Vancouver,03,rented,85000,difficult,female,10+,rent,no,no
48795,161.966,Vancouver,06,rented,35000,neither,male,10+,rent,no,no
48799,393.039,Vancouver,06,rented,87500,neither,male,<1,rent,no,no
48816,654.568,Vancouver,06,rented,48000,neither,female,2-3,rent,no,no
48819,260.741,Other CMA,06,rented,21000,easy,female,<1,rent,no,no
48823,853.106,Vancouver,06,owned,46000,neither,female,5-10,rent,no,yes
48828,36.174,Non CMA,06,rented,22000,neither,female,4-5,rent,no,no
48835,1105.836,Non CMA,01,owned,230000,easy,male,10+,own,no,no
48843,592.047,Non CMA,01,owned,28000,neither,female,10+,own,no,no
48851,540.279,Vancouver,05,rented,87500,easy,male,2-3,rent,no,no
48854,244.534,Other CMA,04,owned,140000,very easy,male,1-2,own,no,no
48867,805.078,Non CMA,01,rented,155000,very easy,male,1-2,rent,yes,no
48871,504.796,Vancouver,05,owned,22000,difficult,male,10+,rent,no,yes
48881,198.743,Vancouver,01,owned,185000,difficult,female,4-5,own,no,no
48884,204.367,Other CMA,01,owned,41000,neither,male,10+,own,no,no
48888,344.245,Vancouver,06,owned,135000,neither,male,4-5,rent-free,no,yes
48902,960.826,Non CMA,01,owned,30000,easy,male,10+,own,no,no
48935,81.794,Non CMA,03,rented,25000,very difficult,female,3-4,rent,no,no
48942,40.042,Non CMA,05,rented,24000,neither,male,3-4,rent,no,no
48950,154.907,Non CMA,04,rented,36000,easy,female,4-5,rent-free,no,no
48958,31.776,Non CMA,06,rented,15000,difficult,female,4-5,rent,no,no
48967,1047.909,Vancouver,05,owned,19500,easy,male,10+,own,no,yes
48981,20.741,Non CMA,01,rented,130000,neither,female,<1,rent,no,no
48988,850.295,Vancouver,05,owned,125000,very difficult,male,<1,own,no,no
48998,1360.461,Vancouver,05,rented,45000,very easy,male,10+,rent,no,no
49000,21.167,Other CMA,03,rented,60000,neither,male,10+,own,yes,no
49007,596.929,Vancouver,01,owned,240000,neither,male,10+,rent-free,no,no
49021,147.778,Other CMA,01,owned,185000,easy,female,10+,rent,no,no
49022,197.759,Vancouver,06,rented,110000,very easy,male,2-3,own,no,no
49033,320.901,Non CMA,01,owned,155000,neither,male,10+,rent-free,no,yes
49040,863.618,Vancouver,06,owned,175000,neither,female,2-3,rent,no,yes
49060,128.661,Vancouver,06,rented,87500,difficult,female,2-3,rent,no,no
49071,530.435,Non CMA,01,rented,36000,easy,female,5-10,rent,no,no
49083,351.153,Vancouver,05,owned,145000,neither,male,1-2,rent,no,yes
49094,117.11,Non CMA,01,owned,75000,easy,male,10+,own,no,no
49098,1484.063,Vancouver,04,owned,120000,neither,male,10+,rent-free,no,yes
49103,177.788,Vancouver,03,owned,1300000,very easy,female,10+,rent,no,yes
49116,51.541,Other CMA,06,owned,52500,neither,female,5-10,rent-free,no,yes
49127,526.137,Vancouver,05,owned,34000,difficult,male,3-4,rent,no,yes
49129,826.294,Non CMA,01,owned,110000,easy,male,10+,rent-free,no,no
49136,1100.047,Non CMA,01,owned,50000,neither,male,10+,own,no,no
49144,388.158,Other CMA,01,owned,90000,neither,female,4-5,rent,no,yes
49146,107.94,Non CMA,02,rented,50000,easy,female,3-4,rent,yes,no
49162,186.386,Vancouver,05,owned,260000,neither,male,10+,rent,no,yes
49165,294.828,Other CMA,04,owned,115000,neither,female,10+,rent-free,no,no
49182,340.848,Non CMA,01,owned,220000,neither,female,4-5,rent,no,yes
49190,143.347,Non CMA,06,owned,36000,very easy,male,10+,rent,no,yes
49197,27.294,Non CMA,06,rented,16000,neither,male,5-10,rent,no,no
49214,143.105,Vancouver,05,rented,18000,difficult,female,4-5,rent,no,no
49223,120.529,Other CMA,06,rented,12000,difficult,female,2-3,rent,no,no
49255,476.25,Non CMA,01,owned,22000,difficult,female,10+,rent,no,no
49258,281.432,Other CMA,01,owned,100000,neither,female,10+,own,no,no
49261,211.77,Other CMA,04,owned,105000,easy,male,10+,own,no,no
49271,166.295,Non CMA,06,rented,19000,difficult,male,10+,rent,no,no
49280,152.225,Other CMA,06,owned,650000,very easy,male,10+,own,no,no
49300,184.106,Other CMA,01,owned,140000,neither,female,1-2,own,no,no
49313,900.436,Vancouver,04,owned,190000,neither,male,5-10,own,no,no
49316,559.74,Vancouver,04,owned,85000,neither,male,2-3,own,no,no
49320,38.844,Non CMA,01,owned,43000,very easy,female,10+,own,no,no
49325,124.742,Non CMA,06,owned,42000,easy,male,<1,own,no,no
